
id,idHab,idHabTo,title,startDate,money,category,endAfter,endTimes,endDate,isDeleted,isPaided,repeat
6125,1,71,BFLRMF,2006-12-14 00:00:00.000,-15000.0,,No end date,0,2006-12-15 00:00:00.000,0,1,Only once
6125,71,1,BFLRMF,2006-12-14 00:00:00.000,15000.0,,No end date,0,2006-12-15 00:00:00.000,0,1,Only once
6126,1,-1,Renting Room,2006-12-28 00:00:00.000,-2550.0,145,No end date,0,2006-12-29 00:00:00.000,0,1,Only once
6127,1,-1,Z Other Expense,2006-12-29 00:00:00.000,-4809.34,44,No end date,0,2006-12-30 00:00:00.000,0,1,Only once
6128,1,-1,A Salary Bonus,2006-12-31 00:00:00.000,21480.0,14,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
6129,1,-1,A Salary Net,2006-12-31 00:00:00.000,21980.0,15,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
6130,1,-1,A Salary Net,2006-12-31 00:00:00.000,-2377.83,7,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
6131,1,-1,A Salary Net,2006-12-31 00:00:00.000,-750.0,6,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
6132,1,-1,A Salary Net,2006-12-31 00:00:00.000,2000.0,12,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
6133,1,-1,A Salary Net,2006-12-31 00:00:00.000,-659.4,5,No end date,0,2007-01-01 00:00:00.000,0,1,Only once
5924,1,-1,A Ying Expense,2007-01-13 00:00:00.000,-7000.0,165,No end date,0,2007-01-14 00:00:00.000,0,1,Only once
5925,1,-1,A Ying Expense,2007-01-17 00:00:00.000,-5000.0,165,No end date,0,2007-01-18 00:00:00.000,0,1,Only once
5926,1,-1,A Ying Expense,2007-01-18 00:00:00.000,-1000.0,165,No end date,0,2007-01-19 00:00:00.000,0,1,Only once
5927,71,1,BLTF,2007-01-19 00:00:00.000,8000.0,,No end date,0,2007-01-20 00:00:00.000,0,1,Only once
5928,71,1,BFLRMF,2007-01-19 00:00:00.000,15000.0,,No end date,0,2007-01-20 00:00:00.000,0,1,Only once
5927,1,71,BLTF,2007-01-19 00:00:00.000,-8000.0,,No end date,0,2007-01-20 00:00:00.000,0,1,Only once
5928,1,71,BFLRMF,2007-01-19 00:00:00.000,-15000.0,,No end date,0,2007-01-20 00:00:00.000,0,1,Only once
5929,1,-1,Renting Room,2007-01-28 00:00:00.000,-2550.0,145,No end date,0,2007-01-29 00:00:00.000,0,1,Only once
5930,1,-1,Z Other Expense,2007-01-30 00:00:00.000,-13650.0,44,No end date,0,2007-01-31 00:00:00.000,0,1,Only once
5936,1,-1,A Salary Net,2007-01-31 00:00:00.000,2426.4,17,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5931,1,-1,A Salary Net,2007-01-31 00:00:00.000,24200.0,15,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5932,1,-1,A Salary Net,2007-01-31 00:00:00.000,-741.1,7,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5933,1,-1,A Salary Net,2007-01-31 00:00:00.000,-750.0,6,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5934,1,-1,A Salary Net,2007-01-31 00:00:00.000,2000.0,12,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5935,1,-1,A Salary Net,2007-01-31 00:00:00.000,-726.0,5,No end date,0,2007-02-01 00:00:00.000,0,1,Only once
5940,1,-1,A Salary Net,2007-02-28 00:00:00.000,2000.0,12,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5941,1,-1,A Salary Net,2007-02-28 00:00:00.000,-726.0,5,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5937,1,-1,A Salary Net,2007-02-28 00:00:00.000,24200.0,15,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5938,1,-1,A Salary Net,2007-02-28 00:00:00.000,-741.1,7,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5939,1,-1,A Salary Net,2007-02-28 00:00:00.000,-750.0,6,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5942,1,-1,A Salary Net,2007-02-28 00:00:00.000,190.0,17,No end date,0,2007-03-01 00:00:00.000,0,1,Only once
5943,1,-1,Renting Room,2007-03-06 00:00:00.000,-2550.0,145,No end date,0,2007-03-07 00:00:00.000,0,1,Only once
8672,16,-1,Bank Expense,2007-03-19 00:00:00.000,-230.0,72,No end date,0,2007-03-20 00:00:00.000,0,1,Only once
5945,1,-1,A Ying Expense,2007-03-28 00:00:00.000,-13600.0,165,No end date,0,2007-03-29 00:00:00.000,0,1,Only once
5944,1,-1,Renting Room,2007-03-28 00:00:00.000,-2550.0,145,No end date,0,2007-03-29 00:00:00.000,0,1,Only once
5946,1,-1,Z Other Expense,2007-03-30 00:00:00.000,-2246.0,44,No end date,0,2007-03-31 00:00:00.000,0,1,Only once
5952,1,-1,A Ying Expense,2007-03-31 00:00:00.000,-12000.0,165,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5949,1,-1,A Salary Net,2007-03-31 00:00:00.000,-750.0,6,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5951,1,-1,A Salary Net,2007-03-31 00:00:00.000,-726.0,5,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5950,1,-1,A Salary Net,2007-03-31 00:00:00.000,2000.0,12,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5948,1,-1,A Salary Net,2007-03-31 00:00:00.000,-741.1,7,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5947,1,-1,A Salary Net,2007-03-31 00:00:00.000,24200.0,15,No end date,0,2007-04-01 00:00:00.000,0,1,Only once
5953,1,-1,A Ying Expense,2007-04-03 00:00:00.000,-9000.0,165,No end date,0,2007-04-04 00:00:00.000,0,1,Only once
5954,1,-1,Tax Refund,2007-04-04 00:00:00.000,5433.92,28,No end date,0,2007-04-05 00:00:00.000,0,1,Only once
12860,80,68,Mueang Thai Saving Insurance,2007-04-17 00:00:00.000,24900.0,,No end date,0,2007-04-18 00:00:00.000,0,1,Only once
12860,68,80,Mueang Thai Saving Insurance,2007-04-17 00:00:00.000,-24900.0,,No end date,0,2007-04-18 00:00:00.000,0,1,Only once
5955,1,-1,IT Expense,2007-04-22 00:00:00.000,-16750.0,127,No end date,0,2007-04-23 00:00:00.000,0,1,Only once
5956,1,-1,Renting Room,2007-04-28 00:00:00.000,-2550.0,145,No end date,0,2007-04-29 00:00:00.000,0,1,Only once
5957,1,-1,Z Other Expense,2007-04-29 00:00:00.000,-3000.0,44,No end date,0,2007-04-30 00:00:00.000,0,1,Only once
5958,1,-1,A Salary Net,2007-04-30 00:00:00.000,24200.0,15,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
5959,1,-1,A Salary Net,2007-04-30 00:00:00.000,-741.1,7,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
5961,1,-1,A Salary Net,2007-04-30 00:00:00.000,2000.0,12,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
12949,80,-1,Insurance Expense,2007-04-30 00:00:00.000,-20500.0,218,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
5962,1,-1,A Salary Net,2007-04-30 00:00:00.000,-726.0,5,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
5960,1,-1,A Salary Net,2007-04-30 00:00:00.000,-750.0,6,No end date,0,2007-05-01 00:00:00.000,0,1,Only once
5963,1,-1,A Ying Expense,2007-05-04 00:00:00.000,-6000.0,165,No end date,0,2007-05-05 00:00:00.000,0,1,Only once
5964,1,-1,Renting Room,2007-05-28 00:00:00.000,-2550.0,145,No end date,0,2007-05-29 00:00:00.000,0,1,Only once
5965,1,-1,Z Other Expense,2007-05-30 00:00:00.000,-598.5,44,No end date,0,2007-05-31 00:00:00.000,0,1,Only once
5966,1,-1,A Ying Expense,2007-05-30 00:00:00.000,-6000.0,165,No end date,0,2007-05-31 00:00:00.000,0,1,Only once
5971,1,-1,A Salary Net,2007-05-31 00:00:00.000,-726.0,5,No end date,0,2007-06-01 00:00:00.000,0,1,Only once
5967,1,-1,A Salary Net,2007-05-31 00:00:00.000,24200.0,15,No end date,0,2007-06-01 00:00:00.000,0,1,Only once
5968,1,-1,A Salary Net,2007-05-31 00:00:00.000,-741.1,7,No end date,0,2007-06-01 00:00:00.000,0,1,Only once
5969,1,-1,A Salary Net,2007-05-31 00:00:00.000,-750.0,6,No end date,0,2007-06-01 00:00:00.000,0,1,Only once
5970,1,-1,A Salary Net,2007-05-31 00:00:00.000,2000.0,12,No end date,0,2007-06-01 00:00:00.000,0,1,Only once
12861,79,68,AIA Saving Insurance,2007-06-26 00:00:00.000,17680.4,,No end date,0,2007-06-27 00:00:00.000,0,1,Only once
12861,68,79,AIA Saving Insurance,2007-06-26 00:00:00.000,-17680.4,,No end date,0,2007-06-27 00:00:00.000,0,1,Only once
5972,1,-1,Renting Room,2007-06-28 00:00:00.000,-2550.0,145,No end date,0,2007-06-29 00:00:00.000,0,1,Only once
5973,1,-1,A Ying Expense,2007-06-28 00:00:00.000,-7000.0,165,No end date,0,2007-06-29 00:00:00.000,0,1,Only once
5974,1,-1,Z Other Expense,2007-06-29 00:00:00.000,-7353.85,44,No end date,0,2007-06-30 00:00:00.000,0,1,Only once
5979,1,-1,A Salary Net,2007-06-30 00:00:00.000,-726.0,5,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
12928,79,-1,Insurance Expense,2007-06-30 00:00:00.000,-8680.4,218,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
5977,1,-1,A Salary Net,2007-06-30 00:00:00.000,-750.0,6,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
5978,1,-1,A Salary Net,2007-06-30 00:00:00.000,2000.0,12,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
5976,1,-1,A Salary Net,2007-06-30 00:00:00.000,0.0,7,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
5975,1,-1,A Salary Net,2007-06-30 00:00:00.000,24200.0,15,No end date,0,2007-07-01 00:00:00.000,0,1,Only once
5982,1,-1,IT Expense,2007-07-07 00:00:00.000,-15450.0,131,No end date,0,2007-07-08 00:00:00.000,0,1,Only once
5981,1,-1,IT Expense,2007-07-07 00:00:00.000,-6750.0,128,No end date,0,2007-07-08 00:00:00.000,0,1,Only once
5980,1,-1,IT Expense,2007-07-07 00:00:00.000,-2660.0,131,No end date,0,2007-07-08 00:00:00.000,0,1,Only once
5983,1,-1,IT Expense,2007-07-08 00:00:00.000,-570.0,118,No end date,0,2007-07-09 00:00:00.000,0,1,Only once
5984,1,-1,IT Expense,2007-07-14 00:00:00.000,-250.0,122,No end date,0,2007-07-15 00:00:00.000,0,1,Only once
5985,1,-1,Z Other Expense,2007-07-24 00:00:00.000,-6578.0,44,No end date,0,2007-07-25 00:00:00.000,0,1,Only once
5986,1,-1,Refund Provident Fund,2007-07-25 00:00:00.000,5016.68,25,No end date,0,2007-07-26 00:00:00.000,0,1,Only once
5987,1,-1,Renting Room,2007-07-28 00:00:00.000,-2550.0,145,No end date,0,2007-07-29 00:00:00.000,0,1,Only once
5988,1,-1,Z Other Expense,2007-07-30 00:00:00.000,-24412.22,44,No end date,0,2007-07-31 00:00:00.000,0,1,Only once
5992,1,-1,A Ying Expense,2007-07-31 00:00:00.000,-6700.0,165,No end date,0,2007-08-01 00:00:00.000,0,1,Only once
5991,1,-1,A Salary Net,2007-07-31 00:00:00.000,-750.0,6,No end date,0,2007-08-01 00:00:00.000,0,1,Only once
5990,1,-1,A Salary Net,2007-07-31 00:00:00.000,-258.33,7,No end date,0,2007-08-01 00:00:00.000,0,1,Only once
5989,1,-1,A Salary Net,2007-07-31 00:00:00.000,35000.0,15,No end date,0,2007-08-01 00:00:00.000,0,1,Only once
5993,1,-1,IT Expense,2007-08-26 00:00:00.000,-5690.0,128,No end date,0,2007-08-27 00:00:00.000,0,1,Only once
5994,1,-1,Renting Room,2007-08-28 00:00:00.000,-2550.0,145,No end date,0,2007-08-29 00:00:00.000,0,1,Only once
5995,1,-1,Z Other Expense,2007-08-30 00:00:00.000,-24920.0,44,No end date,0,2007-08-31 00:00:00.000,0,1,Only once
5997,1,-1,A Salary Net,2007-08-31 00:00:00.000,-2275.0,7,No end date,0,2007-09-01 00:00:00.000,0,1,Only once
5998,1,-1,A Salary Net,2007-08-31 00:00:00.000,-750.0,6,No end date,0,2007-09-01 00:00:00.000,0,1,Only once
5996,1,-1,A Salary Net,2007-08-31 00:00:00.000,35000.0,15,No end date,0,2007-09-01 00:00:00.000,0,1,Only once
5999,1,-1,A Ying Expense,2007-09-01 00:00:00.000,-6000.0,165,No end date,0,2007-09-02 00:00:00.000,0,1,Only once
6000,1,-1,Renting Room,2007-09-28 00:00:00.000,-2550.0,145,No end date,0,2007-09-29 00:00:00.000,0,1,Only once
6002,1,-1,A Ying Expense,2007-09-29 00:00:00.000,-6000.0,165,No end date,0,2007-09-30 00:00:00.000,0,1,Only once
6001,1,-1,Z Other Expense,2007-09-29 00:00:00.000,-10192.0,44,No end date,0,2007-09-30 00:00:00.000,0,1,Only once
6003,1,-1,A Salary Net,2007-09-30 00:00:00.000,35000.0,15,No end date,0,2007-10-01 00:00:00.000,0,1,Only once
6005,1,-1,A Salary Net,2007-09-30 00:00:00.000,-750.0,6,No end date,0,2007-10-01 00:00:00.000,0,1,Only once
6004,1,-1,A Salary Net,2007-09-30 00:00:00.000,-2275.0,7,No end date,0,2007-10-01 00:00:00.000,0,1,Only once
6006,1,-1,Renting Room,2007-10-28 00:00:00.000,-2550.0,145,No end date,0,2007-10-29 00:00:00.000,0,1,Only once
6008,1,-1,A Ying Expense,2007-10-30 00:00:00.000,-6000.0,165,No end date,0,2007-10-31 00:00:00.000,0,1,Only once
6007,1,-1,Z Other Expense,2007-10-30 00:00:00.000,-6470.5,44,No end date,0,2007-10-31 00:00:00.000,0,1,Only once
6011,1,-1,A Salary Net,2007-10-31 00:00:00.000,-750.0,6,No end date,0,2007-11-01 00:00:00.000,0,1,Only once
6010,1,-1,A Salary Net,2007-10-31 00:00:00.000,-1913.89,7,No end date,0,2007-11-01 00:00:00.000,0,1,Only once
6009,1,-1,A Salary Net,2007-10-31 00:00:00.000,35000.0,15,No end date,0,2007-11-01 00:00:00.000,0,1,Only once
6015,1,-1,IT Expense,2007-11-11 00:00:00.000,-580.0,118,No end date,0,2007-11-12 00:00:00.000,0,1,Only once
6014,1,-1,IT Expense,2007-11-11 00:00:00.000,-890.0,118,No end date,0,2007-11-12 00:00:00.000,0,1,Only once
6013,1,-1,IT Expense,2007-11-11 00:00:00.000,-2450.0,121,No end date,0,2007-11-12 00:00:00.000,0,1,Only once
6012,1,-1,A Ying Expense,2007-11-11 00:00:00.000,-6000.0,165,No end date,0,2007-11-12 00:00:00.000,0,1,Only once
6016,1,-1,Renting Room,2007-11-28 00:00:00.000,-2550.0,145,No end date,0,2007-11-29 00:00:00.000,0,1,Only once
6017,1,-1,Z Other Expense,2007-11-29 00:00:00.000,-10830.0,44,No end date,0,2007-11-30 00:00:00.000,0,1,Only once
6020,1,-1,A Salary Net,2007-11-30 00:00:00.000,-750.0,6,No end date,0,2007-12-01 00:00:00.000,0,1,Only once
6019,1,-1,A Salary Net,2007-11-30 00:00:00.000,-1733.34,7,No end date,0,2007-12-01 00:00:00.000,0,1,Only once
6018,1,-1,A Salary Net,2007-11-30 00:00:00.000,35000.0,15,No end date,0,2007-12-01 00:00:00.000,0,1,Only once
6021,1,-1,A Ying Expense,2007-12-03 00:00:00.000,-6000.0,165,No end date,0,2007-12-04 00:00:00.000,0,1,Only once
6022,70,1,Aberdean,2007-12-16 00:00:00.000,20000.0,,No end date,0,2007-12-17 00:00:00.000,0,1,Only once
6022,1,70,Aberdean,2007-12-16 00:00:00.000,-20000.0,,No end date,0,2007-12-17 00:00:00.000,0,1,Only once
6024,72,1,KEQLTF,2007-12-17 00:00:00.000,10000.0,,No end date,0,2007-12-18 00:00:00.000,0,1,Only once
6023,1,70,Aberdean,2007-12-17 00:00:00.000,-10000.0,,No end date,0,2007-12-18 00:00:00.000,0,1,Only once
6024,1,72,KEQLTF,2007-12-17 00:00:00.000,-10000.0,,No end date,0,2007-12-18 00:00:00.000,0,1,Only once
6023,70,1,Aberdean,2007-12-17 00:00:00.000,10000.0,,No end date,0,2007-12-18 00:00:00.000,0,1,Only once
6025,1,-1,A Ying Expense,2007-12-26 00:00:00.000,-6500.0,165,No end date,0,2007-12-27 00:00:00.000,0,1,Only once
6026,1,-1,Renting Room,2007-12-28 00:00:00.000,-2550.0,145,No end date,0,2007-12-29 00:00:00.000,0,1,Only once
6027,1,-1,Z Other Expense,2007-12-30 00:00:00.000,-18838.06,44,No end date,0,2007-12-31 00:00:00.000,0,1,Only once
6028,1,-1,A Salary Net,2007-12-31 00:00:00.000,35000.0,15,No end date,0,2008-01-01 00:00:00.000,0,1,Only once
6030,1,-1,A Salary Net,2007-12-31 00:00:00.000,-750.0,6,No end date,0,2008-01-01 00:00:00.000,0,1,Only once
6029,1,-1,A Salary Net,2007-12-31 00:00:00.000,-1733.34,7,No end date,0,2008-01-01 00:00:00.000,0,1,Only once
12660,63,-1,Marketting Price,2008-01-11 00:00:00.000,-1050736.15,,No end date,0,2008-01-12 00:00:00.000,0,1,Only once
5840,1,-1,Renting Room,2008-01-28 00:00:00.000,-2550.0,145,No end date,0,2008-01-29 00:00:00.000,0,1,Only once
5841,1,-1,Z Other Expense,2008-01-30 00:00:00.000,-4850.0,44,No end date,0,2008-01-31 00:00:00.000,0,1,Only once
5844,1,-1,A Salary Net,2008-01-31 00:00:00.000,-750.0,6,No end date,0,2008-02-01 00:00:00.000,0,1,Only once
5845,1,-1,A Incentive,2008-01-31 00:00:00.000,23500.0,21,No end date,0,2008-02-01 00:00:00.000,0,1,Only once
5846,1,-1,A Ying Expense,2008-01-31 00:00:00.000,-7000.0,165,No end date,0,2008-02-01 00:00:00.000,0,1,Only once
5842,1,-1,A Salary Net,2008-01-31 00:00:00.000,35000.0,15,No end date,0,2008-02-01 00:00:00.000,0,1,Only once
5843,1,-1,A Salary Net,2008-01-31 00:00:00.000,-1841.67,7,No end date,0,2008-02-01 00:00:00.000,0,1,Only once
5847,1,-1,IT Expense,2008-02-14 00:00:00.000,-2490.0,122,No end date,0,2008-02-15 00:00:00.000,0,1,Only once
5848,1,-1,Renting Room,2008-02-28 00:00:00.000,-2550.0,145,No end date,0,2008-02-29 00:00:00.000,0,1,Only once
5849,1,-1,Z Other Expense,2008-02-28 00:00:00.000,-21050.0,44,No end date,0,2008-02-29 00:00:00.000,0,1,Only once
5852,1,-1,A Salary Net,2008-02-29 00:00:00.000,-750.0,6,No end date,0,2008-03-01 00:00:00.000,0,1,Only once
5851,1,-1,A Salary Net,2008-02-29 00:00:00.000,-2596.97,7,No end date,0,2008-03-01 00:00:00.000,0,1,Only once
5850,1,-1,A Salary Net,2008-02-29 00:00:00.000,35000.0,15,No end date,0,2008-03-01 00:00:00.000,0,1,Only once
5853,1,-1,Refund Leave Remain,2008-02-29 00:00:00.000,4666.67,24,No end date,0,2008-03-01 00:00:00.000,0,1,Only once
5854,1,-1,A Ying Expense,2008-03-02 00:00:00.000,-6500.0,165,No end date,0,2008-03-03 00:00:00.000,0,1,Only once
5855,1,-1,Tax Refund,2008-03-11 00:00:00.000,7115.85,28,No end date,0,2008-03-12 00:00:00.000,0,1,Only once
8670,16,-1,Bank Expense,2008-03-19 00:00:00.000,-230.0,72,No end date,0,2008-03-20 00:00:00.000,0,1,Only once
5856,1,-1,Renting Room,2008-03-28 00:00:00.000,-2550.0,145,No end date,0,2008-03-29 00:00:00.000,0,1,Only once
5857,1,-1,Z Other Expense,2008-03-30 00:00:00.000,-5270.0,44,No end date,0,2008-03-31 00:00:00.000,0,1,Only once
5858,1,-1,A Salary Net,2008-03-31 00:00:00.000,35000.0,15,No end date,0,2008-04-01 00:00:00.000,0,1,Only once
5859,1,-1,A Salary Net,2008-03-31 00:00:00.000,-2122.8,7,No end date,0,2008-04-01 00:00:00.000,0,1,Only once
5860,1,-1,A Salary Net,2008-03-31 00:00:00.000,-750.0,6,No end date,0,2008-04-01 00:00:00.000,0,1,Only once
5861,1,-1,Commune80,2008-04-03 00:00:00.000,-70000.0,174,No end date,0,2008-04-04 00:00:00.000,0,1,Only once
5862,1,-1,A Ying Expense,2008-04-07 00:00:00.000,-6500.0,165,No end date,0,2008-04-08 00:00:00.000,0,1,Only once
5863,1,-1,A Ping Expense,2008-04-12 00:00:00.000,-1950.0,161,No end date,0,2008-04-13 00:00:00.000,0,1,Only once
12856,68,80,Mueang Thai Saving Insurance,2008-04-17 00:00:00.000,-24900.0,,No end date,0,2008-04-18 00:00:00.000,0,1,Only once
12856,80,68,Mueang Thai Saving Insurance,2008-04-17 00:00:00.000,24900.0,,No end date,0,2008-04-18 00:00:00.000,0,1,Only once
5864,1,-1,Renting Room,2008-04-28 00:00:00.000,-2550.0,145,No end date,0,2008-04-29 00:00:00.000,0,1,Only once
5865,1,-1,Z Other Expense,2008-04-29 00:00:00.000,-7300.0,44,No end date,0,2008-04-30 00:00:00.000,0,1,Only once
5867,1,-1,A Salary Net,2008-04-30 00:00:00.000,-1558.91,7,No end date,0,2008-05-01 00:00:00.000,0,1,Only once
12948,80,-1,Insurance Expense,2008-04-30 00:00:00.000,-14300.0,218,No end date,0,2008-05-01 00:00:00.000,0,1,Only once
5868,1,-1,A Salary Net,2008-04-30 00:00:00.000,-750.0,6,No end date,0,2008-05-01 00:00:00.000,0,1,Only once
5866,1,-1,A Salary Net,2008-04-30 00:00:00.000,35000.0,15,No end date,0,2008-05-01 00:00:00.000,0,1,Only once
5869,1,-1,A Ying Expense,2008-05-06 00:00:00.000,-6500.0,165,No end date,0,2008-05-07 00:00:00.000,0,1,Only once
5870,1,-1,Renting Room,2008-05-28 00:00:00.000,-2550.0,145,No end date,0,2008-05-29 00:00:00.000,0,1,Only once
5871,1,-1,Z Other Expense,2008-05-30 00:00:00.000,-20450.0,44,No end date,0,2008-05-31 00:00:00.000,0,1,Only once
5874,1,-1,A Salary Net,2008-05-31 00:00:00.000,-750.0,6,No end date,0,2008-06-01 00:00:00.000,0,1,Only once
5873,1,-1,A Salary Net,2008-05-31 00:00:00.000,-1549.54,7,No end date,0,2008-06-01 00:00:00.000,0,1,Only once
5872,1,-1,A Salary Net,2008-05-31 00:00:00.000,35000.0,15,No end date,0,2008-06-01 00:00:00.000,0,1,Only once
12858,67,68,Mama Loan,2008-06-01 00:00:00.000,400000.0,,No end date,0,2008-06-02 00:00:00.000,0,1,Only once
12858,68,67,Mama Loan,2008-06-01 00:00:00.000,-400000.0,,No end date,0,2008-06-02 00:00:00.000,0,1,Only once
12857,68,-1,Opening Balance,2008-06-01 00:00:00.000,0.0,288,No end date,0,2008-06-02 00:00:00.000,0,1,Only once
5875,1,-1,A Ying Expense,2008-06-02 00:00:00.000,-6500.0,165,No end date,0,2008-06-03 00:00:00.000,0,1,Only once
12826,67,-1,Home Loan Expense,2008-06-20 00:00:00.000,-20000.0,174,No end date,0,2008-06-21 00:00:00.000,0,1,Only once
12825,67,63,Loan SCIB Bank,2008-06-20 00:00:00.000,-2380000.0,,No end date,0,2008-06-21 00:00:00.000,0,1,Only once
12824,67,-1,Home Insurance,2008-06-20 00:00:00.000,-77000.0,218,No end date,0,2008-06-21 00:00:00.000,0,1,Only once
12825,63,67,Loan SCIB Bank,2008-06-20 00:00:00.000,2380000.0,,No end date,0,2008-06-21 00:00:00.000,0,1,Only once
12859,79,68,AIA Saving Insurance,2008-06-26 00:00:00.000,17680.4,,No end date,0,2008-06-27 00:00:00.000,0,1,Only once
12859,68,79,AIA Saving Insurance,2008-06-26 00:00:00.000,-17680.4,,No end date,0,2008-06-27 00:00:00.000,0,1,Only once
5876,1,-1,Renting Room,2008-06-28 00:00:00.000,-2550.0,145,No end date,0,2008-06-29 00:00:00.000,0,1,Only once
5877,1,-1,Z Other Expense,2008-06-29 00:00:00.000,-6512.6,44,No end date,0,2008-06-30 00:00:00.000,0,1,Only once
5878,1,-1,A Salary Net,2008-06-30 00:00:00.000,35000.0,15,No end date,0,2008-07-01 00:00:00.000,0,1,Only once
12927,79,-1,Insurance Expense,2008-06-30 00:00:00.000,4069.6,218,No end date,0,2008-07-01 00:00:00.000,0,1,Only once
5880,1,-1,A Salary Net,2008-06-30 00:00:00.000,-750.0,6,No end date,0,2008-07-01 00:00:00.000,0,1,Only once
5879,1,-1,A Salary Net,2008-06-30 00:00:00.000,-1538.83,7,No end date,0,2008-07-01 00:00:00.000,0,1,Only once
5881,63,1,Commune80,2008-07-05 00:00:00.000,17600.0,,No end date,0,2008-07-06 00:00:00.000,0,1,Only once
5881,1,63,Commune80,2008-07-05 00:00:00.000,-17600.0,,No end date,0,2008-07-06 00:00:00.000,0,1,Only once
5882,1,-1,A Ying Expense,2008-07-07 00:00:00.000,-6500.0,165,No end date,0,2008-07-08 00:00:00.000,0,1,Only once
8671,16,79,Return Insurance 4%,2008-07-26 00:00:00.000,6000.0,,No end date,0,2008-07-27 00:00:00.000,0,1,Only once
8671,79,16,Return Insurance 4%,2008-07-26 00:00:00.000,-6000.0,,No end date,0,2008-07-27 00:00:00.000,0,1,Only once
5883,1,-1,Z Other Expense,2008-07-30 00:00:00.000,-5325.0,44,No end date,0,2008-07-31 00:00:00.000,0,1,Only once
5886,1,-1,A Salary Net,2008-07-31 00:00:00.000,-750.0,6,No end date,0,2008-08-01 00:00:00.000,0,1,Only once
5884,1,-1,A Salary Net,2008-07-31 00:00:00.000,35000.0,15,No end date,0,2008-08-01 00:00:00.000,0,1,Only once
