
id,idHab,idHabTo,title,startDate,money,moneyGrp,category,memo,endAfter,endTimes,idGrp,idHabGrp,endDate,isDeleted,isPaided,repeat
3150,0,-1,A Salary Net,2018-02-27 00:00:00.000,72230.0,70341.99999999999,0,,No end date,0,3150,0,2018-02-28 00:00:00.000,0,1,Only once
5161,0,12,Transfer,2018-02-28 00:00:00.000,-52482.0,-52482.0,-1,,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
3158,0,-1,A My Family,2018-02-28 00:00:00.000,-10000.0,-10000.0,154,,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
5160,0,12,LTF & RMF,2018-02-28 00:00:00.000,-9000.0,-9000.0,-1,,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
7006,8,2,Transfer,2018-02-28 00:00:00.000,-689.0,-689.0,-1,,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
11071,42,-1,Electric Bill,2018-02-28 00:00:00.000,-374.77,-374.77,139,101 units,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
6948,8,-1,Home Expense,2018-02-28 00:00:00.000,1000.0,1000.0,35,Pu's Washing Machine,No end date,0,-1,-1,2018-03-01 00:00:00.000,0,1,Only once
7944,12,0,Monthly Basic Plan,2018-03-01 00:00:00.000,-2060.0,-2060.0,-1,,No end date,0,-1,-1,2018-03-02 00:00:00.000,0,1,Only once
8003,12,66,Home Loan,2018-03-02 00:00:00.000,-8700.0,-8700.0,-1,Pay Home Loan,No end date,0,-1,-1,2018-03-03 00:00:00.000,0,1,Only once
12906,66,-1,Home Tax,2018-03-02 00:00:00.000,-1198.2,-1198.2,219,,No end date,0,-1,-1,2018-03-03 00:00:00.000,0,1,Only once
3159,0,-1,Weekly Amount,2018-03-02 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-03-03 00:00:00.000,0,1,Only once
3160,0,-1,Saving,2018-03-02 00:00:00.000,400.0,400.0,42,,No end date,0,-1,-1,2018-03-03 00:00:00.000,0,1,Only once
6862,5,-1,Return Insurance,2018-03-02 00:00:00.000,1394.21,1394.21,179,Return Home Insurance,No end date,0,-1,-1,2018-03-03 00:00:00.000,0,1,Only once
7963,12,2,Transfer,2018-03-03 00:00:00.000,-32040.0,-32040.0,-1,,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6728,2,33,Saving Insurance,2018-03-03 00:00:00.000,-17333.33,-17333.33,-1,44960,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6729,2,33,Home Expense,2018-03-03 00:00:00.000,-9935.93,-9935.93,-1,N'Pu's Washing Machince 0% /3 months,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6730,2,33,Home Expense,2018-03-03 00:00:00.000,-2566.29,-2566.29,-1,N'Pu's Washing Machince 0% /3 months,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6732,2,33,IT Expense,2018-03-03 00:00:00.000,-1096.18,-1096.18,-1,J7 Pro's touch screen broken,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6733,2,33,Shopping Expense,2018-03-03 00:00:00.000,-428.0,-428.0,-1,Shopping on 26/11/2017 3/3,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6734,2,33,Shopping Expense,2018-03-03 00:00:00.000,-337.0,-337.0,-1,Shopping on 26/11/2017 3/3,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6731,2,33,Shopping Expense,2018-03-03 00:00:00.000,-336.67,-336.67,-1,Shopping on 26/11/2017 3/3,No end date,0,-1,-1,2018-03-04 00:00:00.000,0,1,Only once
6879,5,39,Shopping Expense,2018-03-05 00:00:00.000,-65.0,-65.0,-1,Shopping on 21/01/2018 @Tesco,No end date,0,-1,-1,2018-03-06 00:00:00.000,0,1,Only once
11369,45,-1,Milk,2018-03-06 00:00:00.000,-89.0,-89.0,180,Milk Original,No end date,0,-1,-1,2018-03-07 00:00:00.000,0,1,Only once
11370,45,-1,Fanta,2018-03-06 00:00:00.000,-46.0,-46.0,48,Fanta Green,No end date,0,-1,-1,2018-03-07 00:00:00.000,0,1,Only once
11371,45,-1,Milk,2018-03-06 00:00:00.000,-32.0,-32.0,56,Fermented milk,No end date,0,-1,-1,2018-03-07 00:00:00.000,0,1,Only once
7280,9,41,Milk,2018-03-07 00:00:00.000,-91.75,-91.75,-1,Milk Original,No end date,0,-1,-1,2018-03-08 00:00:00.000,0,1,Only once
7618,9,52,Shopping Expense,2018-03-07 00:00:00.000,-85.0,-85.0,-1,Shopping on 28/01/2018 @Tesco,No end date,0,-1,-1,2018-03-08 00:00:00.000,0,1,Only once
7927,12,-1,Birthday Allowance,2018-03-08 00:00:00.000,800.0,800.0,18,Birthday Cake,No end date,0,-1,-1,2018-03-09 00:00:00.000,0,1,Only once
3161,0,-1,Weekly Amount,2018-03-09 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-03-10 00:00:00.000,0,1,Only once
3162,0,-1,Saving,2018-03-09 00:00:00.000,560.0,560.0,42,,No end date,0,-1,-1,2018-03-10 00:00:00.000,0,1,Only once
7053,8,42,Electric Bill,2018-03-11 00:00:00.000,-397.91,-397.91,-1,108 units,No end date,0,-1,-1,2018-03-12 00:00:00.000,0,1,Only once
3163,0,-1,Gas & Oil,2018-03-11 00:00:00.000,-60.0,-60.0,140,,No end date,0,-1,-1,2018-03-12 00:00:00.000,0,1,Only once
9754,30,-1,Trip Expense,2018-03-12 00:00:00.000,-861.0,-861.0,151,Ticket Bus Tour on 13/04/2018  796+20+20,No end date,0,-1,-1,2018-03-13 00:00:00.000,0,1,Only once
10011,33,-1,Mobile Phone,2018-03-14 00:00:00.000,-1990.0,-1990.0,143,True Sim mobile 4 Mbps 1 year unlimit,No end date,0,-1,-1,2018-03-15 00:00:00.000,0,1,Only once
12292,55,33,Credit Return,2018-03-14 00:00:00.000,-200.0,-200.0,-1,,No end date,0,-1,-1,2018-03-15 00:00:00.000,0,1,Only once
3165,0,-1,Weekly Amount,2018-03-16 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-03-17 00:00:00.000,0,1,Only once
10101,35,-1,Milk,2018-03-16 00:00:00.000,-91.75,-91.75,180,Milk Original,No end date,0,-1,-1,2018-03-17 00:00:00.000,0,1,Only once
10100,35,-1,Fanta,2018-03-16 00:00:00.000,-44.0,-44.0,48,Fanta Green,No end date,0,-1,-1,2018-03-17 00:00:00.000,0,1,Only once
10099,35,-1,Milk,2018-03-16 00:00:00.000,-34.0,-34.0,56,Fermented milk,No end date,0,-1,-1,2018-03-17 00:00:00.000,0,1,Only once
3164,0,-1,Saving,2018-03-16 00:00:00.000,500.0,500.0,42,,No end date,0,-1,-1,2018-03-17 00:00:00.000,0,1,Only once
5474,0,29,Shopping Expense,2018-03-19 00:00:00.000,-158.0,-158.0,-1,Shopping on 09/03/2018 @Tesco,No end date,0,-1,-1,2018-03-20 00:00:00.000,0,1,Only once
6319,1,45,Shopping Expense,2018-03-19 00:00:00.000,-121.0,-121.0,-1,Shopping on 29/01/2018 @TescoEx,No end date,0,-1,-1,2018-03-20 00:00:00.000,0,1,Only once
6320,1,45,Shopping Expense,2018-03-19 00:00:00.000,-83.0,-83.0,-1,Shopping on 29/01/2018 @TescoEx,No end date,0,-1,-1,2018-03-20 00:00:00.000,0,1,Only once
5162,0,12,Transfer,2018-03-23 00:00:00.000,-5780.0,-5780.0,-1,,No end date,0,-1,-1,2018-03-24 00:00:00.000,0,1,Only once
3167,0,-1,Weekly Amount,2018-03-23 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-03-24 00:00:00.000,0,1,Only once
3166,0,-1,Claim Return,2018-03-23 00:00:00.000,238.0,238.0,26,Taxi for ESR Monthly deployment at Samrong on 21/Jan/2018,No end date,0,-1,-1,2018-03-24 00:00:00.000,0,1,Only once
3168,0,-1,Saving,2018-03-23 00:00:00.000,515.0,515.0,42,,No end date,0,-1,-1,2018-03-24 00:00:00.000,0,1,Only once
3169,0,-1,Take A Break,2018-03-23 00:00:00.000,6000.0,6000.0,10,GETFIT Swimming 8 months,No end date,0,-1,-1,2018-03-24 00:00:00.000,0,1,Only once
5029,0,9,Transfer,2018-03-24 00:00:00.000,-114.0,-114.0,-1,,No end date,0,-1,-1,2018-03-25 00:00:00.000,0,1,Only once
7628,9,57,Swensen Coffee Cake,2018-03-25 00:00:00.000,-825.0,-825.0,-1,Swensen Coffee Cake,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
7222,9,27,Shopping Expense,2018-03-25 00:00:00.000,-114.0,-114.0,-1,Shopping on 17/02/2018 @BigC,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10426,39,-1,Noodle Mama,2018-03-25 00:00:00.000,-96.0,-96.0,193,Mama Tom Yam,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10424,39,-1,Milk,2018-03-25 00:00:00.000,-91.75,-91.75,180,Milk Original,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10515,41,-1,Bath Equipment,2018-03-25 00:00:00.000,-89.0,-89.0,91,Toothpasth Salt Calgate,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10514,41,-1,Kitchen Devices,2018-03-25 00:00:00.000,-69.0,-69.0,101,Sunli liquid 2 bags,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10427,39,-1,Fanta,2018-03-25 00:00:00.000,-44.0,-44.0,48,Fanta Green,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10425,39,-1,Coffee & Milo,2018-03-25 00:00:00.000,-43.0,-43.0,191,Milk Canation 2 items 21.5*2,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10428,39,-1,Milk,2018-03-25 00:00:00.000,-36.0,-36.0,56,Fermented milk,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
12399,55,41,Credit Return,2018-03-25 00:00:00.000,-30.0,-30.0,-1,,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
12389,55,39,Credit Return,2018-03-25 00:00:00.000,-25.0,-25.0,-1,,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
10513,41,-1,Bath Equipment,2018-03-25 00:00:00.000,-17.0,-17.0,91,Toothpasth Salt Calgate,No end date,0,-1,-1,2018-03-26 00:00:00.000,0,1,Only once
11072,42,-1,Electric Bill,2018-03-28 00:00:00.000,-345.01,-345.01,139,92 units,No end date,0,-1,-1,2018-03-29 00:00:00.000,0,1,Only once
3170,0,-1,Gas & Oil,2018-03-28 00:00:00.000,-65.0,-65.0,140,,No end date,0,-1,-1,2018-03-29 00:00:00.000,0,1,Only once
6949,8,-1,Home Expense,2018-03-28 00:00:00.000,1000.0,1000.0,35,Pu's Washing Machine,No end date,0,-1,-1,2018-03-29 00:00:00.000,0,1,Only once
5164,0,12,Transfer,2018-03-30 00:00:00.000,-134540.0,-134540.0,-1,,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
3172,0,-1,A Salary Net,2018-03-30 00:00:00.000,-16419.5,55894.0,6,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
3178,0,-1,A My Family,2018-03-30 00:00:00.000,-10000.0,-10000.0,154,,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
5163,0,12,LTF & RMF,2018-03-30 00:00:00.000,-9000.0,-9000.0,-1,,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
5901,0,65,A Salary Net,2018-03-30 00:00:00.000,-4333.8,55894.0,-1,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
3176,0,-1,A Salary Net,2018-03-30 00:00:00.000,-750.0,55894.0,5,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
6634,2,14,Emergency Saving,2018-03-30 00:00:00.000,-500.0,-500.0,-1,To make 1.7%,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
3174,0,-1,A Salary Net,2018-03-30 00:00:00.000,0.4,55894.0,1,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
3171,0,-1,A Salary Net,2018-03-30 00:00:00.000,2166.9,55894.0,9,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
3175,0,-1,A Salary Net,2018-03-30 00:00:00.000,3000.0,55894.0,12,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
3179,0,-1,A Medical Reimbursement,2018-03-30 00:00:00.000,25530.0,25530.0,8,-470 for health check,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
3173,0,-1,A Salary Bonus,2018-03-30 00:00:00.000,72230.0,72230.0,13,,No end date,0,-1,-1,2018-03-31 00:00:00.000,0,1,Only once
3177,0,-1,A Salary Net,2018-03-30 00:00:00.000,72230.0,55894.0,0,,No end date,0,3177,0,2018-03-31 00:00:00.000,0,1,Only once
6736,2,33,Saving Insurance,2018-03-31 00:00:00.000,-17333.35,-17333.35,-1,Alife Insurance 3/3,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
6737,2,33,Home Expense,2018-03-31 00:00:00.000,-2566.29,-2566.29,-1,N'Pu's Washing Machince 0% /3 months,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
3181,0,-1,Weekly Amount,2018-03-31 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
7977,12,9,Transfer,2018-03-31 00:00:00.000,-1000.0,-1000.0,-1,,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
6735,2,33,Shopping Expense,2018-03-31 00:00:00.000,-428.0,-428.0,-1,Shopping on 02/12/2017 @Tesco Sadao 1/3,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
7957,12,1,Transfer,2018-03-31 00:00:00.000,-200.0,-200.0,-1,,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
3180,0,-1,Saving,2018-03-31 00:00:00.000,800.0,800.0,42,,No end date,0,-1,-1,2018-04-01 00:00:00.000,0,1,Only once
7979,12,14,Transfer,2018-04-01 00:00:00.000,-327578.0,-327578.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
7964,12,2,Transfer,2018-04-01 00:00:00.000,-20321.23,-20321.23,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
6876,5,14,Transfer,2018-04-01 00:00:00.000,-1000.0,-1000.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
7945,12,0,Monthly Basic Plan,2018-04-01 00:00:00.000,-900.0,-900.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
6870,5,2,Transfer,2018-04-01 00:00:00.000,-500.0,-500.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11372,45,-1,Coffee & Milo,2018-04-01 00:00:00.000,-267.0,-267.0,44,"Coffee3 In 1, 3 packs discoust 20 baht",No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11379,45,-1,Belt,2018-04-01 00:00:00.000,-199.0,-199.0,72,New Belt @Tesco Fortune,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11375,45,-1,Snack,2018-04-01 00:00:00.000,-110.0,-110.0,59,Kha Kai @Tesco 2 items,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11376,45,-1,Bath Equipment,2018-04-01 00:00:00.000,-96.0,-96.0,89,Tooth Brush buy 2 got 1 free of Berma 3 set,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
12490,55,45,Credit Return,2018-04-01 00:00:00.000,-90.0,-90.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11378,45,-1,Milk,2018-04-01 00:00:00.000,-79.0,-79.0,180,Milk Original,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11377,45,-1,Cloth Washing,2018-04-01 00:00:00.000,-39.0,-39.0,101,Soft Cloth Liquid 3 bag,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11374,45,-1,Milk,2018-04-01 00:00:00.000,-34.0,-34.0,56,Fermented milk,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
12488,55,45,Credit Return,2018-04-01 00:00:00.000,-25.0,-25.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
11373,45,-1,Snack,2018-04-01 00:00:00.000,-20.0,-20.0,59,Kha Kai @Tesco 2 items,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
12489,55,45,Credit Return,2018-04-01 00:00:00.000,-20.0,-20.0,-1,,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
7928,12,-1,Bank Income,2018-04-01 00:00:00.000,-0.77,-0.77,178,Missing,No end date,0,-1,-1,2018-04-02 00:00:00.000,0,1,Only once
8004,12,66,Home Loan,2018-04-02 00:00:00.000,-8700.0,-8700.0,-1,Pay Home Loan,No end date,0,-1,-1,2018-04-03 00:00:00.000,0,1,Only once
12907,66,-1,Home Tax,2018-04-02 00:00:00.000,-1321.01,-1321.01,219,,No end date,0,-1,-1,2018-04-03 00:00:00.000,0,1,Only once
6880,5,39,Shopping Expense,2018-04-02 00:00:00.000,-59.0,-59.0,-1,Shopping on 25/02/2018 @Tesco,No end date,0,-1,-1,2018-04-03 00:00:00.000,0,1,Only once
12320,55,35,Credit Return,2018-04-04 00:00:00.000,-1.07,-1.07,-1,,No end date,0,-1,-1,2018-04-05 00:00:00.000,0,1,Only once
5410,0,24,Transfer,2018-04-05 00:00:00.000,-145.9,-145.9,-1,,No end date,0,-1,-1,2018-04-06 00:00:00.000,0,1,Only once
9488,24,35,Shopping Expense,2018-04-05 00:00:00.000,-130.9,-130.9,-1,,No end date,0,-1,-1,2018-04-06 00:00:00.000,0,1,Only once
3182,0,-1,Weekly Amount,2018-04-06 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-04-07 00:00:00.000,0,1,Only once
3183,0,-1,Saving,2018-04-06 00:00:00.000,570.0,570.0,42,,No end date,0,-1,-1,2018-04-07 00:00:00.000,0,1,Only once
7054,8,42,Electric Bill,2018-04-09 00:00:00.000,-374.77,-374.77,-1,101 units,No end date,0,-1,-1,2018-04-10 00:00:00.000,0,1,Only once
7263,9,37,Shopping Expense,2018-04-11 00:00:00.000,-147.0,-147.0,-1,Shopping on 25/02/2018 @TescoEx,No end date,0,-1,-1,2018-04-12 00:00:00.000,0,1,Only once
5165,0,12,Transfer,2018-04-12 00:00:00.000,-100.0,-100.0,-1,,No end date,0,-1,-1,2018-04-13 00:00:00.000,0,1,Only once
6865,5,0,Transfer,2018-04-13 00:00:00.000,-200.0,-200.0,-1,,No end date,0,-1,-1,2018-04-14 00:00:00.000,0,1,Only once
6321,1,45,Shopping Expense,2018-04-14 00:00:00.000,-167.0,-167.0,-1,Shopping on 06/03/2018 @TescoEx,No end date,0,-1,-1,2018-04-15 00:00:00.000,0,1,Only once
5307,0,17,Lottery Oamsin 3 Years,2018-04-17 00:00:00.000,-150.0,-150.0,-1,T-2020848,No end date,0,-1,-1,2018-04-18 00:00:00.000,0,1,Only once
3184,0,-1,Travel Expense @April,2018-04-17 00:00:00.000,-0.01,-0.01,148,,No end date,0,-1,-1,2018-04-18 00:00:00.000,0,1,Only once
9756,30,-1,Rice,2018-04-18 00:00:00.000,-139.0,-139.0,58,Rice Horm Mali 1 bag 5 kg,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
10103,35,-1,Milk,2018-04-18 00:00:00.000,-89.0,-89.0,180,Milk Original,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
12321,55,35,Credit Return,2018-04-18 00:00:00.000,-40.0,-40.0,-1,,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
10102,35,-1,Milk,2018-04-18 00:00:00.000,-26.0,-26.0,56,Fermented milk,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
9755,30,-1,Coffee & Milo,2018-04-18 00:00:00.000,-22.0,-22.0,191,Milk Canation,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
12176,55,30,Credit Return,2018-04-18 00:00:00.000,-20.0,-20.0,-1,,No end date,0,-1,-1,2018-04-19 00:00:00.000,0,1,Only once
3185,0,-1,Weekly Amount,2018-04-20 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-04-21 00:00:00.000,0,1,Only once
6998,8,0,Transfer,2018-04-20 00:00:00.000,-1000.0,-1000.0,-1,,No end date,0,-1,-1,2018-04-21 00:00:00.000,0,1,Only once
5489,0,30,Trip Expense,2018-04-20 00:00:00.000,-861.0,-861.0,-1,Ticket Bus Tour on 13/04/2018  796+20+20,No end date,0,-1,-1,2018-04-21 00:00:00.000,0,1,Only once
3187,0,-1,Gas & Oil,2018-04-20 00:00:00.000,-70.0,-70.0,140,,No end date,0,-1,-1,2018-04-21 00:00:00.000,0,1,Only once
3186,0,-1,Saving,2018-04-20 00:00:00.000,370.0,370.0,42,,No end date,0,-1,-1,2018-04-21 00:00:00.000,0,1,Only once
3188,0,-1,Hair Cut,2018-04-22 00:00:00.000,-70.0,-70.0,83,,No end date,0,-1,-1,2018-04-23 00:00:00.000,0,1,Only once
10429,39,-1,Milk,2018-04-26 00:00:00.000,-87.0,-87.0,180,Milk Original,No end date,0,-1,-1,2018-04-27 00:00:00.000,0,1,Only once
3189,0,-1,Weekly Amount,2018-04-27 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-04-28 00:00:00.000,0,1,Only once
3190,0,-1,Saving,2018-04-27 00:00:00.000,950.0,950.0,42,,No end date,0,-1,-1,2018-04-28 00:00:00.000,0,1,Only once
12491,55,45,Credit Return,2018-04-28 00:00:00.000,-30.0,-30.0,-1,,No end date,0,-1,-1,2018-04-29 00:00:00.000,0,1,Only once
11380,45,-1,Coffee & Milo,2018-04-28 00:00:00.000,-22.0,-22.0,191,Milk Canation,No end date,0,-1,-1,2018-04-29 00:00:00.000,0,1,Only once
6950,8,-1,Home Expense,2018-04-28 00:00:00.000,1000.0,1000.0,35,Pu's Washing Machine,No end date,0,-1,-1,2018-04-29 00:00:00.000,0,1,Only once
11381,45,-1,Noodle Mama,2018-04-29 00:00:00.000,-48.0,-48.0,193,Mama Tom Yam,No end date,0,-1,-1,2018-04-30 00:00:00.000,0,1,Only once
11382,45,-1,Fanta,2018-04-29 00:00:00.000,-44.0,-44.0,48,Fanta Green,No end date,0,-1,-1,2018-04-30 00:00:00.000,0,1,Only once
11383,45,-1,Milk,2018-04-29 00:00:00.000,-36.0,-36.0,56,Fermented milk,No end date,0,-1,-1,2018-04-30 00:00:00.000,0,1,Only once
5249,0,14,Transfer,2018-04-30 00:00:00.000,-39470.0,-39470.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
3194,0,-1,A My Family,2018-04-30 00:00:00.000,-10000.0,-10000.0,154,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
5166,0,12,Transfer,2018-04-30 00:00:00.000,-9500.0,-9500.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
5248,0,14,LTF & RMF,2018-04-30 00:00:00.000,-9000.0,-9000.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
5902,0,65,A Salary Net,2018-04-30 00:00:00.000,-4333.8,70557.99999999999,-1,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
3196,0,-1,A Salary Net,2018-04-30 00:00:00.000,-1755.5,70557.99999999999,6,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
4951,0,5,Transfer,2018-04-30 00:00:00.000,-1119.0,-1119.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
3197,0,-1,A Salary Net,2018-04-30 00:00:00.000,-750.0,70557.99999999999,5,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
4907,0,2,Transfer,2018-04-30 00:00:00.000,-596.0,-596.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
11073,42,-1,Electric Bill,2018-04-30 00:00:00.000,-407.82,-407.82,139,111 units,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
5308,0,17,Lottery Oamsin 3 Years,2018-04-30 00:00:00.000,-150.0,-150.0,-1,D-3416313,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
5030,0,9,Transfer,2018-04-30 00:00:00.000,-147.0,-147.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
4831,0,1,Transfer,2018-04-30 00:00:00.000,-84.0,-84.0,-1,,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
3192,0,-1,A Salary Net,2018-04-30 00:00:00.000,0.4,70557.99999999999,1,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
13129,79,-1,Insurance Expense,2018-04-30 00:00:00.000,600.0,600.0,217,Insurance Expense,No end date,0,-1,-1,2018-05-01 00:00:00.000,0,1,Only once
3193,0,-1,A Salary Net,2018-04-30 00:00:00.000,2166.9,70557.99999999999,9,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
3191,0,-1,A Salary Net,2018-04-30 00:00:00.000,3000.0,70557.99999999999,12,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
3195,0,-1,A Salary Net,2018-04-30 00:00:00.000,72230.0,70557.99999999999,0,,No end date,0,3195,0,2018-05-01 00:00:00.000,0,1,Only once
7946,12,0,Monthly Basic Plan,2018-05-01 00:00:00.000,-1100.0,-1100.0,-1,,No end date,0,-1,-1,2018-05-02 00:00:00.000,0,1,Only once
6738,2,33,Mobile Phone,2018-05-01 00:00:00.000,-596.67,-596.67,-1,True Sim mobile 4 Mbps 1 year unlimit 1/3,No end date,0,-1,-1,2018-05-02 00:00:00.000,0,1,Only once
11214,43,-1,Bath Equipment,2018-05-01 00:00:00.000,-158.0,-158.0,208,Nivea for men 150 ml,No end date,0,-1,-1,2018-05-02 00:00:00.000,0,1,Only once
12472,55,43,Credit Return,2018-05-01 00:00:00.000,-30.0,-30.0,-1,,No end date,0,-1,-1,2018-05-02 00:00:00.000,0,1,Only once
8005,12,66,Home Loan,2018-05-02 00:00:00.000,-8700.0,-8700.0,-1,Pay Home Loan,No end date,0,-1,-1,2018-05-03 00:00:00.000,0,1,Only once
12908,66,-1,Home Tax,2018-05-02 00:00:00.000,-1272.95,-1272.95,219,,No end date,0,-1,-1,2018-05-03 00:00:00.000,0,1,Only once
6881,5,39,Shopping Expense,2018-05-02 00:00:00.000,-285.75,-285.75,-1,Shopping on 25/03/2018 @Tesco,No end date,0,-1,-1,2018-05-03 00:00:00.000,0,1,Only once
3198,0,-1,Weekly Amount,2018-05-04 00:00:00.000,-1000.0,-1000.0,41,,No end date,0,-1,-1,2018-05-05 00:00:00.000,0,1,Only once
6866,5,0,Transfer,2018-05-04 00:00:00.000,-300.0,-300.0,-1,,No end date,0,-1,-1,2018-05-05 00:00:00.000,0,1,Only once
5411,0,24,Transfer,2018-05-04 00:00:00.000,-183.4,-183.4,-1,,No end date,0,-1,-1,2018-05-05 00:00:00.000,0,1,Only once
9489,24,35,Shopping Expense,2018-05-04 00:00:00.000,-168.4,-168.4,-1,,No end date,0,-1,-1,2018-05-05 00:00:00.000,0,1,Only once
